layer_index,method_key,projection_relative_mse,score_relative_mse,softmax_kl,topk_overlap,pre_o_output_relative_mse,pre_o_output_cosine,layer_output_relative_mse,layer_output_cosine
13,attn_identity_fp16,4.2170384517703496e-08,1.3436091705898434e-07,3.6176359685669013e-07,0.9996093511581421,6.690037253065384e-07,1.0000139474868774,9.212292866322969e-07,1.0000040531158447
13,attn_kv_only_hlm_k3v4_oabsorb,4.2170384517703496e-08,0.016351711004972458,0.0556543730199337,0.854248046875,0.08263091742992401,0.960726261138916,0.08683495223522186,0.9577401876449585
13,attn_kv_only_hlm_k4v3_oabsorb,4.2170384517703496e-08,0.004349416587501764,0.01582607626914978,0.917651355266571,0.0372297577559948,0.9812878966331482,0.03806629031896591,0.9808399081230164
13,attn_kv_only_hlm_k4v4_oabsorb,4.2170384517703496e-08,0.004349416587501764,0.01582607626914978,0.917651355266571,0.02526303380727768,0.9876617789268494,0.026711054146289825,0.986914873123169
13,attn_kv_only_hlm_k4v4_reconstruct,4.2170384517703496e-08,0.004349416587501764,0.01582607626914978,0.917651355266571,0.02526303380727768,0.9876617789268494,0.02671087346971035,0.9869163632392883
13,attn_rot_lm_w3a4_hlm_k3v4_oabsorb,0.02257973188534379,0.027563123032450676,0.07107371836900711,0.842700183391571,0.15977638959884644,0.9236050844192505,0.20308341085910797,0.8995715379714966
13,attn_rot_lm_w4a3_hlm_k4v3_oabsorb,0.022454490109036367,0.011024161241948605,0.028265472501516342,0.899096667766571,0.09258932620286942,0.9530684351921082,0.14299125969409943,0.9267367720603943
13,attn_rot_lm_w4a4_hlm_k4v4_oabsorb,0.009861089677239457,0.00734648248180747,0.02311166189610958,0.906982421875,0.059443142265081406,0.9714658856391907,0.08382843434810638,0.959137499332428
13,fp16,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
14,attn_identity_fp16,4.211888201173982e-08,1.54156325038457e-07,4.021637494133756e-07,0.9993896484375,6.253578703763196e-07,1.0000072717666626,7.7175263868412e-07,1.0000039339065552
14,attn_kv_only_hlm_k3v4_oabsorb,4.211888201173982e-08,0.013574195094406605,0.05561821162700653,0.8585449457168579,0.08509144186973572,0.9586400389671326,0.09956780821084976,0.9514386653900146
